name,photo_light,light_type,lighting,background_type,image_sharpness,background_sharpness,view,object_view,multiplicity,object_shot,light_source,environment_busyness,environment,water,sky,object_background,stands_on,structures,natural_environment,,location,time,weather,object_property_1,object_property_2,object_property_3,object_property_4,object_property_5,activity,action,age,age_of_living,airplane_type,bicycle_type,bird_type,boat_type,bottle_type,bus_type,car_type,chair_type,motorbike_type,plant_type,train_type,monitor_type,human_emotion
2010_034789,normal,natural,shadows,natural,sharp,sharp,very_far,back,multiple,full,diffuse,vacant,grass,no,none,different,natural,,fields,neutral,outside,day,clear,has_legs,soft,smooth,has_fur,single_color,eating,,,,,,,,,,,,,,,,
2010_034825,normal,artificial,uniform,artificial,sharp,sharp,middle,side,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,,soft,smooth,,multi_color,standing,,historical,,,,,,,,,table,,,,,
2010_034828,normal,natural,uniform,artificial,sharp,sharp,close,front,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,outside,,,,soft,fuzzy,has_hair,multi_color,sitting,party,,young,,,,,,,,,,,,,happy
2010_034994,normal,artificial,uniform,artificial,sharp,sharp,close,back,multiple,full,point,vacant,,no,none,different,,,,neutral,inside,,,has_wings,soft,smooth,has_feathers,multi_color,sitting,,,,,,pet,,,,,,,,,,
2010_035063,normal,natural,shadows,artificial,sharp,sharp,far,side,multiple,full,diffuse,vacant,,no,sunny,different,road,urban,,neutral,outside,day,clear,has_wheels,hard,smooth,,multi_color,parked,,contemporary,,,,,,,city,,,,,,,
2010_035118,normal,natural,uniform,artificial,sharp,sharp,middle,side,multiple,partial,diffuse,busy,,no,cloudy,different,road,,,neutral,outside,day,clear,has_legs,soft,fuzzy,has_hair,multi_color,standing,,,old,,,,,,,,,,,,,
2010_035160,normal,natural,uniform,artificial,sharp,sharp,close,side,multiple,full,point,vacant,buildings,no,gray,different,road,rural,,neutral,outside,day,clear,has_wheels,hard,smooth,,multi_color,parked,,contemporary,,,,,,,,,,chopper,,,,
2010_035166,normal,natural,uniform,artificial,sharp,sharp,far,side,multiple,full,diffuse,vacant,buildings,yes,none,different,,rural,,neutral,outside,day,clear,has_legs,soft,fuzzy,has_hair,multi_color,sitting,leisure,,middle,,,,,,,,,,,,,
2010_035187,normal,natural,uniform,artificial,sharp,sharp,close,front,multiple,full,diffuse,busy,,no,none,different,natural,,,neutral,outside,day,clear,,soft,fuzzy,,multi_color,standing,,,,,,,,,,,,,decorative,,,
2010_035252,normal,natural,uniform,natural,sharp,sharp,close,side,single,full,diffuse,vacant,grass,yes,gray,different,water,single_building,,neutral,outside,day,clear,has_wheels,hard,smooth,,multi_color,standing,,old,,,,,,,,,,chopper,,,,
2010_035284,normal,natural,uniform,artificial,sharp,sharp,middle,front,multiple,partial,diffuse,busy,buildings,no,gray,different,road,urban,,cold,inside,day,clear,,soft,smooth,has_hair,multi_color,driving,work,,middle,,,,,,,,,,,,,
2010_035428,normal,natural,shadows,natural,sharp,sharp,close,side,multiple,full,diffuse,vacant,grass,no,sunny,different,natural,,fields,hot,outside,day,clear,has_wings,soft,fuzzy,has_feathers,multi_color,walking,,,,,,wild,,,,,,,,,,
2010_035501,normal,natural,shadows,artificial,sharp,sharp,middle,side,multiple,partial,diffuse,busy,,no,none,similar,road,,,neutral,outside,day,clear,has_wheels,hard,smooth,,multi_color,parked,,contemporary,,,,,,,,,,chopper,,,,
2010_035606,normal,artificial,uniform,artificial,sharp,sharp,close,front,single,partial,point,busy,,no,none,different,,,,neutral,inside,,,,soft,smooth,,single_color,standing,,contemporary,,,,,,,,,,,,,,
2010_035626,normal,natural,shadows,natural,sharp,sharp,middle,front,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,day,,,soft,fuzzy,has_hair,multi_color,sitting,,,middle,,,,,,,,,,,,,neutral
2010_035788,underexposed,natural,shadows,natural,sharp,sharp,middle,side,multiple,partial,diffuse,busy,bushes,no,sunny,different,natural,,forest,neutral,outside,day,clear,has_legs,soft,fuzzy,has_fur,single_color,standing,,,,,,,,,,,,,,,,
2010_035860,normal,natural,uniform,artificial,sharp,sharp,close,front,single,partial,diffuse,busy,buildings,no,none,different,road,urban,,neutral,outside,day,clear,,soft,sharp,,multi_color,standing,,,,,,,,,,,,,decorative,,,
2010_035871,normal,natural,shadows,natural,sharp,sharp,middle,front,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,sitting,,,young,,,,,,,,,,,,,happy
2010_035922,normal,natural,shadows,natural,sharp,sharp,far,side,multiple,full,diffuse,vacant,trees,no,cloudy,different,natural,,fields,neutral,outside,day,clear,has_legs,soft,smooth,has_fur,single_color,standing,,,,,,,,,,,,,,,,
2010_035991,normal,artificial,uniform,artificial,sharp,sharp,close,front,single,partial,point,busy,,no,none,different,,,,neutral,inside,,,,soft,fuzzy,,multi_color,standing,,contemporary,,,,,,,,,armchair,,,,,happy
2010_036026,normal,natural,uniform,natural,sharp,sharp,far,side,multiple,full,diffuse,vacant,grass,no,none,different,,,,neutral,outside,day,clear,has_legs,soft,fuzzy,has_fur,multi_color,eating,,,,,,,,,,,,,,,,
2010_040087,normal,artificial,shadows,artificial,sharp,sharp,far,front,multiple,partial,diffuse,busy,,no,none,similar,,,,neutral,inside,,,,soft,smooth,has_hair,multi_color,standing,,,middle,,,,,,,,,,,,,
2010_040238,normal,natural,uniform,natural,sharp,sharp,far,side,multiple,full,diffuse,vacant,buildings,no,blue,different,road,,,neutral,outside,day,clear,has_legs,hard,smooth,has_hair,multi_color,walking,,,middle,,,,,,,,,,,,,
2010_040309,normal,natural,shadows,natural,sharp,sharp,middle,side,multiple,partial,diffuse,busy,grass,no,none,different,natural,,fields,neutral,outside,day,clear,has_legs,soft,fuzzy,has_fur,single_color,eating,,,young,,,,,,,,,,,,,
2010_040573,normal,natural,uniform,natural,sharp,sharp,middle,side,multiple,partial,diffuse,busy,,no,blue,different,road,urban,,cold,inside,day,clear,has_legs,soft,smooth,has_hair,multi_color,driving,work,,middle,,,,,,,,,,,,,
2010_040738,normal,artificial,uniform,artificial,sharp,sharp,middle,front,single,partial,diffuse,vacant,,no,none,different,,,,neutral,inside,,,,hard,smooth,,single_color,standing,,contemporary,,,,,,water,,,,,,,,
2010_041024,normal,natural,uniform,artificial,sharp,sharp,middle,side,multiple,partial,diffuse,busy,,no,sunny,different,,,,neutral,outside,day,clear,has_legs,soft,smooth,,multi_color,standing,work,,middle,,,,,,,,,,,,,
2010_041079,overexposed,natural,shadows,natural,sharp,sharp,close,side,multiple,full,diffuse,vacant,grass,no,none,similar,natural,,wilderness,neutral,outside,day,clear,has_legs,soft,fuzzy,has_fur,single_color,eating,,,,,,,,,,,,,,,,
2010_041367,normal,artificial,uniform,artificial,sharp,sharp,close,side,single,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,,hard,smooth,,multi_color,standing,,contemporary,,,,,,,,,,,,,tv,
2010_041557,normal,natural,uniform,natural,sharp,sharp,middle,back,multiple,full,diffuse,vacant,grass,no,none,different,natural,,,neutral,outside,day,clear,has_legs,soft,fuzzy,has_fur,multi_color,standing,,,,,,,,,,,,,,,,
2010_041579,normal,natural,shadows,artificial,sharp,sharp,middle,side,multiple,partial,diffuse,busy,buildings,no,none,different,,,,neutral,outside,day,clear,,soft,smooth,has_hair,multi_color,standing,,,middle,,,,,,,,,,,,,
2010_041699,normal,natural,shadows,artificial,sharp,sharp,middle,front,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,day,,,soft,smooth,,single_color,standing,,,,,,,,,,,,,decorative,,,
2010_041734,normal,natural,uniform,artificial,sharp,sharp,very_far,side,multiple,partial,diffuse,busy,buildings,no,blue,different,road,rural,,hot,outside,day,clear,has_wheels,hard,smooth,,multi_color,parked,,contemporary,,,,,,,,sedan,,,,,,
2010_041767,normal,natural,shadows,artificial,sharp,sharp,close,front,multiple,partial,diffuse,busy,buildings,no,sunny,different,road,,,neutral,outside,day,clear,,soft,smooth,has_hair,multi_color,standing,leisure,,middle,,,,,,,,,,,,,neutral
2010_041851,normal,natural,uniform,artificial,sharp,sharp,far,front,multiple,full,diffuse,vacant,,no,none,different,,,,neutral,inside,day,clear,,hard,smooth,,single_color,standing,,contemporary,,,,,,water,,,,,,,,
2010_041966,underexposed,natural,uniform,natural,fuzzy,fuzzy,far,front,multiple,full,diffuse,vacant,grass,no,gray,different,natural,,fields,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,walking,,,middle,,,,,,,,,,,,,
2010_042017,normal,natural,shadows,natural,sharp,sharp,close,side,single,partial,point,busy,grass,no,none,different,natural,,,neutral,outside,day,clear,has_legs,hard,smooth,,multi_color,standing,,,,,,,,,,,table,,,,,
2010_042137,normal,natural,uniform,artificial,sharp,sharp,close,front,single,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,,soft,sharp,,single_color,standing,,,,,,,,,,,,,decorative,,,
2010_042200,normal,natural,shadows,artificial,sharp,sharp,very_far,side,multiple,full,diffuse,vacant,,no,blue,different,road,,,neutral,outside,day,clear,has_wheels,hard,smooth,,single_color,parked,,contemporary,,,,,,,,sedan,,,,,,
2010_042336,normal,artificial,uniform,artificial,fuzzy,fuzzy,far,front,multiple,partial,point,busy,,no,none,different,,,,neutral,inside,,,has_legs,hard,smooth,,single_color,standing,,contemporary,,,,,,,,,table,,,,,
2010_042546,normal,natural,uniform,artificial,sharp,sharp,far,front,single,full,diffuse,vacant,buildings,yes,gray,different,road,,,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,walking,work,,middle,,,,,,,,,,,,,neutral
2010_042693,normal,artificial,uniform,artificial,sharp,sharp,middle,side,multiple,partial,point,busy,,no,none,similar,,,,neutral,inside,,,has_wheels,hard,smooth,,multi_color,standing,,contemporary,,,sports,,,,,,,,,,,
2010_042763,underexposed,natural,uniform,natural,sharp,sharp,middle,front,multiple,partial,diffuse,busy,,no,none,similar,,,,neutral,outside,night,clear,has_legs,soft,smooth,has_hair,multi_color,standing,,,child,,,,,,,,,,,,,
2010_042921,normal,artificial,shadows,artificial,sharp,sharp,middle,front,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,,hard,smooth,,multi_color,standing,,old,,,,,,,,,,,,,tv,
2010_042929,normal,natural,uniform,natural,sharp,sharp,detail,back,multiple,partial,diffuse,vacant,,no,sunny,different,road,,,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,standing,party,,young,,,,,,,,,,,,,
2010_043127,normal,natural,shadows,artificial,sharp,sharp,far,side,multiple,partial,diffuse,busy,,no,cloudy,similar,road,,,neutral,outside,day,clear,has_wings,hard,smooth,,multi_color,standing,,contemporary,,personal,,,,,,,,,,,,
2010_043239,overexposed,natural,shadows,natural,sharp,sharp,close,side,multiple,partial,diffuse,vacant,grass,no,blue,different,natural,,,neutral,outside,day,clear,has_legs,soft,smooth,has_fur,multi_color,standing,,,,,,,,,,,,,,,,
2010_043293,normal,natural,uniform,artificial,fuzzy,fuzzy,middle,side,multiple,partial,diffuse,busy,buildings,no,gray,similar,road,urban,,neutral,outside,day,clear,has_wheels,hard,smooth,,multi_color,parked,,contemporary,,,city,,,,,,,,,,,
2010_043381,underexposed,natural,uniform,artificial,sharp,fuzzy,close,side,multiple,partial,diffuse,vacant,buildings,no,none,similar,,,,neutral,inside,day,clear,,soft,smooth,has_hair,multi_color,sitting,,,middle,,,,,,,,,,,,,neutral
2010_043409,underexposed,artificial,uniform,artificial,sharp,sharp,middle,side,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,,soft,smooth,has_hair,multi_color,standing,,,,,,,,,,,,,,,,
2010_043446,normal,natural,uniform,artificial,fuzzy,fuzzy,middle,side,multiple,partial,diffuse,busy,buildings,no,gray,different,road,rural,,neutral,outside,day,clear,,hard,smooth,,multi_color,parked,,,,,,,,,,sedan,,,,,,
2010_043531,normal,artificial,uniform,artificial,sharp,sharp,middle,side,multiple,partial,point,vacant,,no,none,different,,,,neutral,inside,day,,has_legs,soft,smooth,,multi_color,standing,,contemporary,,,,,,,,,table,,,,,
2010_043597,normal,artificial,uniform,artificial,sharp,sharp,middle,front,multiple,partial,point,busy,,no,none,different,,,,neutral,inside,,,,soft,smooth,,single_color,standing,,,,,,,,,,,,,,,,
2010_043781,normal,artificial,uniform,artificial,sharp,sharp,close,front,multiple,partial,diffuse,vacant,,yes,none,different,water,,,neutral,inside,night,,,soft,fuzzy,,single_color,standing,,,,,,,,,,,,,decorative,,,
2010_043971,underexposed,natural,uniform,artificial,sharp,fuzzy,close,front,single,partial,diffuse,busy,,no,none,different,,,,neutral,inside,day,,has_legs,hard,smooth,,multi_color,standing,,contemporary,,,,,,,,,table,,,,,
2010_044041,normal,natural,shadows,artificial,sharp,sharp,far,side,multiple,partial,diffuse,busy,,yes,none,different,water,,,neutral,outside,day,clear,has_floats,hard,smooth,,multi_color,anchored,,contemporary,,,,,cruise,,,,,,,,,
2010_044219,normal,artificial,uniform,artificial,sharp,sharp,close,side,multiple,partial,diffuse,busy,,no,none,similar,,,,neutral,inside,,,has_legs,soft,smooth,,multi_color,standing,leisure,,,,,,,,,,,,,,,
2010_044226,normal,natural,uniform,natural,sharp,sharp,close,side,multiple,partial,diffuse,vacant,grass,no,none,different,natural,,,neutral,outside,day,clear,has_legs,soft,fuzzy,has_fur,single_color,standing,,,,,,,,,,,,,,,,
2010_044314,normal,natural,uniform,artificial,sharp,sharp,very_far,side,multiple,partial,diffuse,busy,,no,sunny,similar,,,,neutral,outside,day,clear,has_wings,hard,smooth,,multi_color,parked,,old,,military,,,,,,,,,,,,
2010_044337,normal,natural,uniform,artificial,sharp,sharp,middle,back,single,full,diffuse,busy,,no,sunny,different,road,,,neutral,outside,day,clear,has_legs,soft,fuzzy,has_hair,multi_color,driving,leisure,,,,,,,,,,,,,,,
2010_044348,normal,natural,uniform,artificial,sharp,sharp,far,bottom,single,full,diffuse,vacant,,no,gray,different,,,,neutral,outside,day,clear,has_wings,soft,smooth,,single_color,flying,,,,,,sea,,,tour,,,,,,,
2010_044763,normal,artificial,shadows,artificial,fuzzy,sharp,far,back,multiple,partial,point,vacant,,no,none,different,,,,neutral,inside,,,,hard,smooth,,single_color,standing,,contemporary,,,,,,,,,table,,,,,
2010_044825,normal,artificial,uniform,artificial,sharp,sharp,middle,front,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,,soft,smooth,,multi_color,standing,,historical,,,,,,,,,table,,,,,
2010_045063,normal,natural,shadows,artificial,sharp,sharp,very_far,side,multiple,partial,diffuse,busy,,no,sunny,different,road,urban,,neutral,outside,day,clear,has_wheels,hard,smooth,,multi_color,parked,,contemporary,,,,,,,city,,,,,,,
2010_045160,normal,natural,uniform,artificial,sharp,sharp,middle,back,multiple,partial,point,busy,buildings,no,gray,different,road,rural,,neutral,outside,day,clear,has_wheels,hard,smooth,,multi_color,parked,,contemporary,,,,,,,,,,chopper,,,,
2010_045166,normal,natural,uniform,artificial,sharp,sharp,far,side,multiple,partial,diffuse,busy,buildings,yes,none,different,,rural,,neutral,outside,day,clear,has_legs,soft,fuzzy,has_hair,multi_color,sitting,leisure,,middle,,,,,,,,,,,,,happy
2010_045187,normal,natural,uniform,artificial,sharp,sharp,close,front,multiple,full,diffuse,busy,,no,none,different,natural,,,neutral,outside,day,clear,,soft,fuzzy,,multi_color,standing,,,,,,,,,,,,,decorative,,,
2010_045252,normal,natural,uniform,natural,sharp,sharp,close,top,single,partial,diffuse,busy,grass,yes,gray,different,water,single_building,,neutral,outside,day,clear,,hard,smooth,,single_color,anchored,,old,,,,,small,,,,,,,,,
2010_045284,normal,natural,uniform,artificial,sharp,sharp,far,side,multiple,partial,diffuse,busy,buildings,no,gray,different,road,urban,,cold,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,standing,leisure,,,,,,,,,,,,,,,
2010_045626,normal,natural,shadows,natural,sharp,sharp,close,top,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,day,,,hard,smooth,,single_color,standing,,,,,,,,,,,,,,,,
2010_045788,underexposed,natural,shadows,natural,sharp,sharp,middle,side,multiple,full,diffuse,vacant,bushes,no,sunny,different,natural,,forest,neutral,outside,day,clear,has_legs,soft,fuzzy,has_fur,single_color,standing,,,,,,,,,,,,,,,,
2010_045871,normal,natural,shadows,natural,sharp,sharp,middle,front,multiple,full,diffuse,vacant,,no,none,different,,,,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,sitting,,,young,,,,,,,,,,,,,happy
2010_050309,normal,natural,shadows,natural,sharp,sharp,far,side,multiple,full,diffuse,vacant,grass,no,none,different,natural,,fields,neutral,outside,day,clear,has_legs,soft,fuzzy,has_fur,single_color,eating,,,,,,,,,,,,,,,,
2010_050573,normal,natural,uniform,natural,sharp,sharp,middle,front,single,full,diffuse,vacant,,no,blue,different,road,urban,,cold,outside,day,clear,,hard,smooth,,multi_color,standing,,contemporary,,,,,,liquor,,,,,,,,
2010_051024,normal,natural,uniform,artificial,sharp,sharp,middle,side,multiple,full,diffuse,vacant,,no,sunny,different,,,,neutral,outside,day,clear,has_legs,soft,smooth,,multi_color,standing,work,,middle,,,,,,,,,,,,,
2010_051079,overexposed,natural,shadows,natural,sharp,sharp,middle,side,multiple,partial,diffuse,busy,grass,no,none,similar,natural,,wilderness,neutral,outside,day,clear,has_legs,soft,fuzzy,has_fur,single_color,eating,,,,,,,,,,,,,,,,
2010_051579,normal,natural,shadows,artificial,sharp,sharp,middle,front,multiple,partial,diffuse,busy,buildings,no,none,different,,,,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,standing,leisure,,middle,,,,,,,,,,,,,happy
2010_051734,normal,natural,uniform,artificial,sharp,sharp,very_far,side,multiple,full,diffuse,vacant,buildings,no,blue,different,road,rural,,hot,outside,day,clear,has_wheels,hard,smooth,,multi_color,parked,,contemporary,,,,,,,,sedan,,,,,,
2010_051767,normal,natural,shadows,artificial,sharp,sharp,close,front,multiple,partial,diffuse,vacant,buildings,no,sunny,different,road,,,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,standing,leisure,,middle,,,,,,,,,,,,,neutral
2010_051851,normal,natural,uniform,artificial,sharp,sharp,far,front,multiple,full,diffuse,vacant,,no,none,different,,,,neutral,inside,day,clear,,soft,fuzzy,,single_color,standing,,,,,,,,,,,,,decorative,,,
2010_051966,underexposed,natural,uniform,natural,fuzzy,fuzzy,far,front,multiple,full,diffuse,vacant,grass,no,gray,different,natural,,fields,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,walking,,,middle,,,,,,,,,,,,,
2010_052200,normal,natural,shadows,artificial,sharp,sharp,far,front,multiple,partial,diffuse,busy,,no,blue,similar,road,,,neutral,outside,day,clear,has_wings,hard,smooth,,single_color,standing,,contemporary,,passenger,,,,,,,,,,,,
